贺岁片,#genre#
喜剧联盟,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=637444830
情感剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625574378
热剧联播,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=629943613
热播大片,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=629943678
僵尸剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627033504
深夜失眠,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625759558
红色谍战,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=634274665
每日科幻,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625204865
追剧少女,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=617432318
怀旧老片,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=621640582
武侠剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627198822
精品网剧,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627198751
假期剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627198692
国际剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625542365
高分影院,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627198191
新片放映,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=619495952
成龙,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=639528181
周星驰,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=623338112
吴京,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625681368
刘德华,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=659315648
纪晓岚,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625774662
古天乐,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=627198610
刘亦菲,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=639528386
高圆圆,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=617432495
古力娜扎,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625133682
葛优,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=659315456
金庸频道,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625774640
秦昊,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=633138330
古龙,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=639528313
刘涛,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625514969
精英剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=659315368
郭富城,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=639528330
张国荣,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=659315266
经典频道,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625542369
经典频道,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625574493
红楼剧场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625498432
爱情公寓,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625681367
云上电影,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625703337
盗墓频道,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=625525181
咪咕体育,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=654102378
综艺现场,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=621640581
SNH48,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=617432328
萌宠大作战],http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=639528180
法治天地,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=631095330
游戏风云,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=623674816
试胆大会,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=637483721
全纪实,http://cdn.chxjon.cn/iptv/QQ582185381/migu.php?id=623674483

会员一区_857319,#genre#
三奸,http://youku1.dianfubang.com/20190306/9YWZXfgs/index.m3u8
少妇偷欲,http://youku1.dianfubang.com/20190405/G0vkfVZ0/index.m3u8
灰姑娘的炎热之夜,http://youku1.dianfubang.com/20190321/9RG4iPLc/index.m3u8
苹果（韩国版）,http://youku1.dianfubang.com/20190809/OCLJmNel/index.m3u8
亲切的嫂子,http://youku1.dianfubang.com/20190425/7nw6Tm4m/index.m3u8
爱夜蒲之备胎上位,http://youku1.dianfubang.com/20190403/1fPwo7hP/index.m3u8
烈性摔跤/扭斗/Wrestling,http://youku1.dianfubang.com/20191224/T4TXGz01/index.m3u8
催情宝鉴前篇,http://youku1.dianfubang.com/20200220/S1Tif5gf/index.m3u8
中国古代性文化大观2,http://youku1.dianfubang.com/20200108/5Mw9EntG/index.m3u8
情欲变焦镜,http://youku1.dianfubang.com/20200131/JHFihYLI/index.m3u8
性本善,http://youku1.dianfubang.com/20191207/AS2CT115/index.m3u8
方子传/房子传/情欲对决,http://youku1.dianfubang.com/20200103/3bYGox69/index.m3u8
表妹,http://youku1.dianfubang.com/20191129/3sTvNWgN/index.m3u8
色戒/轮回,http://youku1.dianfubang.com/20191118/3651ek87/index.m3u8
危情瘾难耐/性上瘾之完美女性瘾者,http://youku1.dianfubang.com/20191120/J7EVdHZP/index.m3u8
电影版艳照门,http://youku1.dianfubang.com/20200110/8S638bJD/index.m3u8
野性任務2,http://youku1.dianfubang.com/20191209/bVR1oACe/index.m3u8
情不自禁,http://youku1.dianfubang.com/20200119/DHBphLMz/index.m3u8
姐妹恋人风暴,http://youku1.dianfubang.com/20190924/ZqNdmWvN/index.m3u8
浮世将军与21个宠妓,http://youku1.dianfubang.com/20200117/2z4gXFHZ/index.m3u8
苍紫の夜勤病棟Karte.4,http://youku1.dianfubang.com/20190411/nIGAw5Av/index.m3u8
豪华推拿按摩,http://youku1.dianfubang.com/20190328/eTcD6Ebk/index.m3u8
休假假期,http://youku1.dianfubang.com/20191204/hewsdqWd/index.m3u8
聊斋荷花三娘子,http://youku1.dianfubang.com/20190403/EBM6rIjg/index.m3u8
八旗子弟,http://youku1.dianfubang.com/20190602/kwc2W1gF/index.m3u8
喜爱夜蒲2,http://youku1.dianfubang.com/20191125/VwzdUPXv/index.m3u8
农夫偷香记,http://youku1.dianfubang.com/20190331/329Sy7dz/index.m3u8
狗神,http://youku1.dianfubang.com/20200119/7ttnpGGX/index.m3u8
龙谷/非常性感/燃情似火的女主播们,http://youku1.dianfubang.com/20190511/uoJYJetR/index.m3u8
热辣性话题,http://youku1.dianfubang.com/20190520/hbymuZfA/index.m3u8
出轨的味道,http://youku1.dianfubang.com/20190326/mFFRiRc6/index.m3u8
苦月亮,http://youku1.dianfubang.com/20191117/f8hQUytp/index.m3u8
熟女追踪,http://youku1.dianfubang.com/20191218/nhu5YRuS/index.m3u8
野蛮地区/欲望号妖兽,http://youku1.dianfubang.com/20200108/vYiIL0LD/index.m3u8
年轻的阿姨,http://youku1.dianfubang.com/20190220/2y9ADGZw/index.m3u8
纵情欲海3,http://youku1.dianfubang.com/20190407/UIT0Hhwr/index.m3u8
倩女性花开,http://youku1.dianfubang.com/20190402/uV0K0Cws/index.m3u8
妻人太甚,http://youku1.dianfubang.com/20191220/JbYznYOR/index.m3u8
我男人的一切,http://youku1.dianfubang.com/20190328/cPRqollC/index.m3u8
兽性新人类2：失忆性行为,http://youku1.dianfubang.com/20191203/EzKTZ42q/index.m3u8
夏天即将上映的故事,http://youku1.dianfubang.com/20191204/7nI4APWf/index.m3u8
比基尼目的地：三重幻想,http://youku1.dianfubang.com/20190327/Yv31YAsR/index.m3u8
爱你：我是野兽,http://youku1.dianfubang.com/20191018/yzBnJll8/index.m3u8
春心荡漾,http://youku1.dianfubang.com/20190526/iKpty2pk/index.m3u8
男人小心,http://youku1.dianfubang.com/20190330/i7ag0ZQD/index.m3u8
爱乱伴侣2,http://youku1.dianfubang.com/20190520/cpxBRe6d/index.m3u8
性感的韩国BJ,http://youku1.dianfubang.com/20190409/UeobkfP1/index.m3u8
苍紫の夜勤病棟Karte.3,http://youku1.dianfubang.com/20190411/2Yf5MhFE/index.m3u8
顺从,http://youku1.dianfubang.com/20191211/IV2OlQ6B/index.m3u8
床上有个好莱坞,http://youku1.dianfubang.com/20190906/kcZ3WE5b/index.m3u8
性的历史,http://youku1.dianfubang.com/20200111/C4k0DNAQ/index.m3u8
日本酒店女式服务,http://youku1.dianfubang.com/20190327/4SPUQKpH/index.m3u8
自由恋爱：交配的时代,http://youku1.dianfubang.com/20190420/woGfz3t8/index.m3u8
十一天十一夜4,http://youku1.dianfubang.com/20190326/cIktvuUy/index.m3u8
妹之夏,http://youku1.dianfubang.com/20191122/WEhqfX6M/index.m3u8
强奸陷阱,http://youku1.dianfubang.com/20190401/SSFl3Wqn/index.m3u8
处女思春,http://youku1.dianfubang.com/20190411/yhHbdqJZ/index.m3u8
后宫：帝王之妾,http://youku1.dianfubang.com/20191119/cf2Vo04C/index.m3u8
援交少女/她们,http://youku1.dianfubang.com/20190827/1Zvbldgv/index.m3u8
赤足惊魂,http://youku1.dianfubang.com/20200410/gl3gg52g/index.m3u8
不道德的繁荣,http://youku1.dianfubang.com/20191129/RJAkv4tk/index.m3u8
狂爱,http://youku1.dianfubang.com/20200110/CqrrQWy1/index.m3u8
樱姬/樱花公主之极乐快感,http://youku1.dianfubang.com/20200106/w2hxEy2k/index.m3u8
年轻的嫂子4,http://youku1.dianfubang.com/20190316/hFG4TAlM/index.m3u8
女犯罪史/模范欲妻,http://youku1.dianfubang.com/20190808/2DO9rx6v/index.m3u8
快乐到死,http://youku1.dianfubang.com/20191127/BFiB2dql/index.m3u8
爱之战神,http://youku1.dianfubang.com/20200117/v9CjpRjN/index.m3u8
玉蒲团Ⅴ阳物性教,http://youku1.dianfubang.com/20190301/xbZpOCCj/index.m3u8
解脱起来的妻子,http://youku1.dianfubang.com/20200114/CH7k0Amb/index.m3u8
应召女郎,http://youku1.dianfubang.com/20200116/POE0MV3W/index.m3u8
美代子阿佐谷心情,http://youku1.dianfubang.com/20200119/hfc6qkc4/index.m3u8
性爱治愈/愈合伴侣,http://youku1.dianfubang.com/20190326/HKpWNVeo/index.m3u8
监禁探侦,http://youku1.dianfubang.com/20200120/M7E2Wkia/index.m3u8
有特点的电影/AUniqueMovie,http://youku1.dianfubang.com/20190505/km9xFnVf/index.m3u8
豹妹,http://youku1.dianfubang.com/20191209/tGX55n1i/index.m3u8
二女记,http://youku1.dianfubang.com/20190616/4D7qtFum/index.m3u8
色即是空4：寻找里美,http://youku1.dianfubang.com/20190419/McIJqLF5/index.m3u8
欲爱欲美丽-禁断的偷情,http://youku1.dianfubang.com/20190919/5hEW8PKo/index.m3u8
卿本佳人,http://youku1.dianfubang.com/20190306/5QwnlfTY/index.m3u8
性感真实故事,http://youku1.dianfubang.com/20190330/YSnAY698/index.m3u8
可疑诊疗室：特殊待遇,http://youku1.dianfubang.com/20190220/PcoK9l0h/index.m3u8
十一天十一夜6/爱的迷宫,http://youku1.dianfubang.com/20190427/BwVGV3GQ/index.m3u8
妈妈的职业/母亲的职业,http://youku1.dianfubang.com/20190415/2LbAbbyX/index.m3u8
激情心跳,http://youku1.dianfubang.com/20190928/vVEM47E4/index.m3u8
爱妻日记：白之恋,http://youku1.dianfubang.com/20190616/E7yISFdH/index.m3u8
堕落色戒/赤裸烈爱,http://youku1.dianfubang.com/20190417/3Xd8vwMm/index.m3u8
性虐游戏,http://youku1.dianfubang.com/20190918/Nyf8nFND/index.m3u8
脱衣麻将大三元篇,http://youku1.dianfubang.com/20191202/z15PmwT2/index.m3u8
爱，要靠做的,http://youku1.dianfubang.com/20190325/xWywD1Vw/index.m3u8
活色生香,http://youku1.dianfubang.com/20191114/Hix0VCr6/index.m3u8
性欲机器,http://youku1.dianfubang.com/20190412/3B1DGhtH/index.m3u8
隔壁的日本妻子,http://youku1.dianfubang.com/20190331/2aeackvf/index.m3u8
不忠/出轨/不忠诱罪,http://youku1.dianfubang.com/20191118/VnDHcVhJ/index.m3u8
堕落夜巴黎,http://youku1.dianfubang.com/20191206/L7SICTtu/index.m3u8
爱欲学校,http://youku1.dianfubang.com/20190417/XcXLb5vN/index.m3u8
色欲之死4,http://youku1.dianfubang.com/20200206/vSiaCCZc/index.m3u8
富家大小姐的性勾引,http://youku1.dianfubang.com/20190416/renEtE9W/index.m3u8
相互关系2,http://youku1.dianfubang.com/20190805/P20Mtgn7/index.m3u8
猫の家族.,http://youku1.dianfubang.com/20200120/5taavXil/index.m3u8
午后的人妻-魅惑沙龙,http://youku1.dianfubang.com/20190918/x8rLvo62/index.m3u8
一夜情,http://youku1.dianfubang.com/20200116/J11V6jrZ/index.m3u8
灭门惨案2之借种,http://youku1.dianfubang.com/20190306/8HnhIhMc/index.m3u8
闰年,http://youku1.dianfubang.com/20200120/CSBO2pfo/index.m3u8
蜜桃成熟时2：同居关係,http://youku1.dianfubang.com/20190317/BZKYM4Uk/index.m3u8
雍女传：风流性事,http://youku1.dianfubang.com/20190820/FgUG0zvL/index.m3u8
情迷家教,http://youku1.dianfubang.com/20191130/72uu17v7/index.m3u8
刺透/穿在乳头上的洞,http://youku1.dianfubang.com/20200113/btLFuPb3/index.m3u8
善良的嫂子：成为女人之日,http://youku1.dianfubang.com/20190326/S8ZHlm9s/index.m3u8
下流的诱惑,http://youku1.dianfubang.com/20190916/H73rtnaf/index.m3u8
外出就餐,http://youku1.dianfubang.com/20190322/xRylWAL3/index.m3u8
客房交换,http://youku1.dianfubang.com/20190411/hyGrN8Ad/index.m3u8
杰克与黛安,http://youku1.dianfubang.com/20200131/KjrGJ5E4/index.m3u8
粉红韩流第三季,http://youku1.dianfubang.com/20200120/xu5Xn5mr/index.m3u8
幸福泌尿科,http://youku1.dianfubang.com/20190220/brFbd5aJ/index.m3u8

德川性爱禁止令:色情大名,http://youku1.dianfubang.com/20190324/pc6eIwqF/index.m3u8
昭和偷情物语-耻辱美人妻,http://youku1.dianfubang.com/20190901/6sLmhFZm/index.m3u8
美国派3：美国婚礼/处男有喜,http://youku1.dianfubang.com/20191122/RpJ8Dapb/index.m3u8
撒旦的情与欲/反基督者,http://youku1.dianfubang.com/20191118/MQHdemnN/index.m3u8
艳剑客,http://youku1.dianfubang.com/20200115/PA7r6uSG/index.m3u8
情色马拉松,http://youku1.dianfubang.com/20190321/1ZVnPJyF/index.m3u8
在丈夫和丈夫部下面前24小时,http://youku1.dianfubang.com/20190330/oTxd2AXU/index.m3u8
夜の生活以外は家庭円満,http://youku1.dianfubang.com/20190323/qBRZ7Ox3/index.m3u8
荡女痴男,http://youku1.dianfubang.com/20191220/4zyPFfB0/index.m3u8
背叛失乐园,http://youku1.dianfubang.com/20190516/9Zt39qqT/index.m3u8
交换游戏2,http://youku1.dianfubang.com/20190324/qffy9oFO/index.m3u8
性丈夫情人,http://youku1.dianfubang.com/20190412/3DueXAia/index.m3u8
节日聚会上的浴衣女人,http://youku1.dianfubang.com/20190506/AeozN09a/index.m3u8
妈妈的味道,http://youku1.dianfubang.com/20190419/dS88tPm1/index.m3u8
人肉叉烧包2：天诛地灭,http://youku1.dianfubang.com/20190418/FPbNXWNx/index.m3u8
A片现场不NG2,http://youku1.dianfubang.com/20190402/zHu3GYDY/index.m3u8
竹取物语之月之公主,http://youku1.dianfubang.com/20190403/mpZdGQO0/index.m3u8
赤裸裸/赤裸港湾/赤裸,http://youku1.dianfubang.com/20200322/vk2r3e3A/index.m3u8
霸权秘书,http://youku1.dianfubang.com/20190420/WIDvsVuk/index.m3u8
我妈妈的朋友,http://youku1.dianfubang.com/20190220/XVllcvO6/index.m3u8
荡妇冤魂,http://youku1.dianfubang.com/20191210/YnTxNdPE/index.m3u8
新官人我要,http://youku1.dianfubang.com/20190320/MMIW0HMz/index.m3u8
家庭主妇,http://youku1.dianfubang.com/20190321/FhvluOj8/index.m3u8
朝气蓬勃的岳母家生活,http://youku1.dianfubang.com/20190315/NY0p1u5p/index.m3u8
我的好老继母,http://youku1.dianfubang.com/20190319/y68cXD0z/index.m3u8
完美的搭档,http://youku1.dianfubang.com/20190416/H8Ur74Zx/index.m3u8
花鸟笼,http://youku1.dianfubang.com/20200410/wyweflpt/index.m3u8
色即是空3,http://youku1.dianfubang.com/20190317/mhGIDawM/index.m3u8
应招女友,http://youku1.dianfubang.com/20191218/recd1zzc/index.m3u8
空气人偶,http://youku1.dianfubang.com/20200118/sJsHFwE7/index.m3u8
性游戏,http://youku1.dianfubang.com/20191202/ioBuJjXf/index.m3u8
色降2：万里驱魔,http://youku1.dianfubang.com/20190412/0CMxoObf/index.m3u8
欲火中烧：被捆绑的肌肤,http://youku1.dianfubang.com/20190316/4mRhuNFb/index.m3u8
虚拟大作战2,http://youku1.dianfubang.com/20190321/RZvOBGDl/index.m3u8
沙西米,http://youku1.dianfubang.com/20190402/eGTouzNY/index.m3u8
艾丽斯的情海,http://youku1.dianfubang.com/20200410/JwPJHU9a/index.m3u8
魅诱伊甸园,http://youku1.dianfubang.com/20200119/iv8cC2ET/index.m3u8
妈妈的男人,http://youku1.dianfubang.com/20190325/HmO4MNmE/index.m3u8
爱情离开后,http://youku1.dianfubang.com/20190518/ZUsS4puA/index.m3u8
灭门惨案之孽杀,http://youku1.dianfubang.com/20190306/Ug1Iap1d/index.m3u8
情色迷离夜2,http://youku1.dianfubang.com/20190409/78awx1Lg/index.m3u8
埃贡·席勒：过度,http://youku1.dianfubang.com/20190820/SbJSCjE1/index.m3u8
欲牛,http://youku1.dianfubang.com/20190402/PW3QlFf9/index.m3u8
罂粟,http://youku1.dianfubang.com/20191209/RknsBzEt/index.m3u8
妻子的欲望:巨大的它,http://youku1.dianfubang.com/20190327/8sJDdNlK/index.m3u8
催眠调教,http://youku1.dianfubang.com/20190901/zc4C75vl/index.m3u8
情色行为,http://youku1.dianfubang.com/20190324/Q6qDy76r/index.m3u8
生日女郎,http://youku1.dianfubang.com/20191127/yz66DyOq/index.m3u8
儿子的妻子,http://youku1.dianfubang.com/20190418/4BU0PZGl/index.m3u8
大场唯之背德的肉体侍奉,http://youku1.dianfubang.com/20190906/RpuzTFLp/index.m3u8
性火坑乳燕,http://youku1.dianfubang.com/20190322/zB5iu2tI/index.m3u8
虎女,http://youku1.dianfubang.com/20190321/KFIkUkOT/index.m3u8
两个小姨子2,http://youku1.dianfubang.com/20190317/SyRv5ZuB/index.m3u8
中学同学,http://youku1.dianfubang.com/20190316/nelaytzl/index.m3u8
寡妇紧紧地抱着,http://youku1.dianfubang.com/20190316/cK8Y6bJv/index.m3u8
赤裸惊情/肉体证据[720*390],http://youku1.dianfubang.com/20191117/fxDyqbh0/index.m3u8
少女的诱惑,http://youku1.dianfubang.com/20200501/oSeSqhwF/index.m3u8
愛姉妹二人の果実第一夜,http://youku1.dianfubang.com/20190325/OKCCm4z4/index.m3u8
好色女警,http://youku1.dianfubang.com/20190412/iH6VAeV0/index.m3u8
妖兽都市动画版[720*540],http://youku1.dianfubang.com/20190820/xVxSHmtw/index.m3u8
過ぎゆくなかで[720*408],http://youku1.dianfubang.com/20190327/k1rvHq2B/index.m3u8
善良的女秘书的目的/别有用心的善良女秘书,http://youku1.dianfubang.com/20190414/XU0yoVuq/index.m3u8
人食人实录[720*384],http://youku1.dianfubang.com/20190526/t8byeSGF/index.m3u8
捞女日记,http://youku1.dianfubang.com/20191206/azpDFDf2/index.m3u8
绯闻风暴,http://youku1.dianfubang.com/20200314/LzX3oQU7/index.m3u8
伪君子/法利赛人,http://youku1.dianfubang.com/20190326/gyExiXfb/index.m3u8
猛鬼舔人,http://youku1.dianfubang.com/20190820/2P0IOXqg/index.m3u8
花/LoveandBruises,http://youku1.dianfubang.com/20191124/ywxACZnS/index.m3u8
人家才不是天使,http://youku1.dianfubang.com/20190220/p339jfk0/index.m3u8
贪得无厌的迷恋,http://youku1.dianfubang.com/20190325/KpLh4Aez/index.m3u8
女演员：爱爱课程,http://youku1.dianfubang.com/20190425/YB57bDvg/index.m3u8
寄性兽医铃音之进化,http://youku1.dianfubang.com/20190409/3j6iMyXR/index.m3u8
妈妈的朋友3,http://youku1.dianfubang.com/20190319/NTsQEpwJ/index.m3u8
盲女72小时,http://youku1.dianfubang.com/20190820/RrBKF52f/index.m3u8
思春期诱惑2/谜之彼女S2,http://youku1.dianfubang.com/20190419/AEY0Y82p/index.m3u8
猫娘伺育,http://youku1.dianfubang.com/20190907/HwYiSVHA/index.m3u8
逆爱2：后会无期,http://youku1.dianfubang.com/20191124/EqfQqrzK/index.m3u8
希望丘夫妻战争,http://youku1.dianfubang.com/20200111/oKDPGOiw/index.m3u8
绝色网吧,http://youku1.dianfubang.com/20191211/prdvpcJG/index.m3u8
美味的邂逅/TastyEncounter,http://youku1.dianfubang.com/20190427/FVJn4eLA/index.m3u8
来了！天使们：都市篇/最酷的床伴,http://youku1.dianfubang.com/20190811/G4cb4q5e/index.m3u8
美人图/PortraitofaBeauty[720*396],http://youku1.dianfubang.com/20190413/3NZxcVAG/index.m3u8
小十三,http://youku1.dianfubang.com/20190416/CkUNFkS3/index.m3u8
停止休息,http://youku1.dianfubang.com/20190412/0hKagTZl/index.m3u8
雏妓,http://youku1.dianfubang.com/20190409/UjgzHGaC/index.m3u8
年轻母亲/年轻的母亲,http://youku1.dianfubang.com/20190404/B5qTym9C/index.m3u8
南洋第一邪降,http://youku1.dianfubang.com/20200427/tJeA5q2S/index.m3u8
魔屋/杀人不分左右,http://youku1.dianfubang.com/20190418/ulWf8rBK/index.m3u8
淫狼心1,http://youku1.dianfubang.com/20191209/kElFaA3N/index.m3u8
情事：小姨子的诱惑,http://youku1.dianfubang.com/20190317/c0A1mgy9/index.m3u8
交换的一天/TheDayofSwapping,http://youku1.dianfubang.com/20190417/B5dV2PWv/index.m3u8
昭和背德慕情：撕裂的夫妻之爱,http://youku1.dianfubang.com/20190402/6pComQ6g/index.m3u8
天边一朵云,http://youku1.dianfubang.com/20191121/Y2ZxP0QJ/index.m3u8
再会大人的禁断恋爱,http://youku1.dianfubang.com/20191028/UY0MVII5/index.m3u8
惊变世界/南斯拉夫内战硝烟,http://youku1.dianfubang.com/20200322/w5ZNJv9h/index.m3u8
日本妈妈,http://youku1.dianfubang.com/20190323/uphCoU9r/index.m3u8
敦伦法克大行动,http://youku1.dianfubang.com/20190907/W7UHPLpg/index.m3u8
青春学堂,http://youku1.dianfubang.com/20200315/UhFniaya/index.m3u8
SZERELEMTOLSUJTVA,http://youku1.dianfubang.com/20191231/KBjquvWV/index.m3u8
绑缚月之章,http://youku1.dianfubang.com/20190927/zIX3VADn/index.m3u8
人妻骑欲记,http://youku1.dianfubang.com/20190907/4iPHnN8o/index.m3u8
卖妻,http://youku1.dianfubang.com/20190315/EkyFM41z/index.m3u8
雾水情,http://youku1.dianfubang.com/20190327/hyQUmUlk/index.m3u8
赤裸红唇,http://youku1.dianfubang.com/20190412/ytbvvoYi/index.m3u8
少女的诱惑2,http://youku1.dianfubang.com/20200427/czkKcGxr/index.m3u8
一夜情深/OneNightStand,http://youku1.dianfubang.com/20190316/Q6hWfmAM/index.m3u8
漂亮的胸/美胸佳人,http://youku1.dianfubang.com/20190404/Ms4SHb1p/index.m3u8
灵蛇爱/蛇姬恋,http://youku1.dianfubang.com/20190326/TXwdeczK/index.m3u8
我的老婆的姐姐,http://youku1.dianfubang.com/20190325/3XRuajGQ/index.m3u8
圣兽警察-警视厅性犯罪特搜10课,http://youku1.dianfubang.com/20190401/U54K72kv/index.m3u8
四大美人之西施,http://youku1.dianfubang.com/20190406/JMJsmty5/index.m3u8
爱经之夜,http://youku1.dianfubang.com/20190406/QbMojoJl/index.m3u8
情欲监禁逃亡,http://youku1.dianfubang.com/20190907/YEHg35eh/index.m3u8
两个妻子,http://youku1.dianfubang.com/20200410/Z2jqw160/index.m3u8
体温,http://youku1.dianfubang.com/20191229/isQ3cwya/index.m3u8
黑色芳心,http://youku1.dianfubang.com/20190327/Q3qHdXom/index.m3u8
情事：危险的游戏,http://youku1.dianfubang.com/20190509/LlYapZRX/index.m3u8
性谈牡丹灯笼,http://youku1.dianfubang.com/20191204/L5Qd70As/index.m3u8
上海社会档案,http://youku1.dianfubang.com/20190411/o73E6Xxp/index.m3u8
裸体之夜：掠夺狂爱,http://youku1.dianfubang.com/20191124/9rOJQGtO/index.m3u8
美国派(番外篇)7：索爱天书,http://youku1.dianfubang.com/20191122/dYfQChHb/index.m3u8
禁室培欲5育赤の杀意,http://youku1.dianfubang.com/20200120/K5mcaaCo/index.m3u8
深层原因,http://youku1.dianfubang.com/20191206/n7m2VTxy/index.m3u8
